filename,scene,condition,beta,severity
frankfurt_000000_011810_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_011810,light,0.005,0.3414448797702789
frankfurt_000000_011810_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_011810,moderate,0.01,0.4189164042472839
frankfurt_000000_011810_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_011810,heavy,0.02,0.5138086676597595
frankfurt_000000_012009_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_012009,light,0.005,0.3140349686145782
frankfurt_000000_012009_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_012009,moderate,0.01,0.3813177049160003
frankfurt_000000_012009_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_012009,heavy,0.02,0.4760276675224304
frankfurt_000000_012121_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_012121,light,0.005,0.3196901082992553
frankfurt_000000_012121_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_012121,moderate,0.01,0.3832753896713257
frankfurt_000000_012121_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_012121,heavy,0.02,0.4693649113178253
frankfurt_000000_012868_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_012868,light,0.005,0.2970820665359497
frankfurt_000000_012868_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_012868,moderate,0.01,0.3611370325088501
frankfurt_000000_012868_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_012868,heavy,0.02,0.4467044472694397
frankfurt_000000_013067_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_013067,light,0.005,0.316525787115097
frankfurt_000000_013067_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_013067,moderate,0.01,0.3834144175052643
frankfurt_000000_013067_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_013067,heavy,0.02,0.4709665775299072
frankfurt_000000_013240_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_013240,light,0.005,0.3244352042675018
frankfurt_000000_013240_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_013240,moderate,0.01,0.3882997632026672
frankfurt_000000_013240_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_013240,heavy,0.02,0.4888547360897064
frankfurt_000000_013382_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_013382,light,0.005,0.3175514340400696
frankfurt_000000_013382_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_013382,moderate,0.01,0.3811480402946472
frankfurt_000000_013382_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_013382,heavy,0.02,0.4712641835212707
frankfurt_000000_013942_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_013942,light,0.005,0.3150720000267029
frankfurt_000000_013942_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_013942,moderate,0.01,0.4020378887653351
frankfurt_000000_013942_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_013942,heavy,0.02,0.5105999708175659
frankfurt_000000_014480_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_014480,light,0.005,0.29763063788414
frankfurt_000000_014480_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_014480,moderate,0.01,0.3770118951797485
frankfurt_000000_014480_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_014480,heavy,0.02,0.4844430685043335
frankfurt_000000_015389_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_015389,light,0.005,0.3396404087543487
frankfurt_000000_015389_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_015389,moderate,0.01,0.4218910336494446
frankfurt_000000_015389_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_015389,heavy,0.02,0.53374183177948
frankfurt_000000_015676_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_015676,light,0.005,0.2861179113388061
frankfurt_000000_015676_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_015676,moderate,0.01,0.3600161969661712
frankfurt_000000_015676_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_015676,heavy,0.02,0.4616346061229706
frankfurt_000000_016005_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_016005,light,0.005,0.3535215556621551
frankfurt_000000_016005_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_016005,moderate,0.01,0.4297762811183929
frankfurt_000000_016005_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_016005,heavy,0.02,0.532902717590332
frankfurt_000000_016286_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_016286,light,0.005,0.3697629570960998
frankfurt_000000_016286_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_016286,moderate,0.01,0.4355721175670624
frankfurt_000000_016286_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_016286,heavy,0.02,0.5221678614616394
frankfurt_000000_017228_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_017228,light,0.005,0.4010260701179504
frankfurt_000000_017228_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_017228,moderate,0.01,0.4828701019287109
frankfurt_000000_017228_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_017228,heavy,0.02,0.5815865397453308
frankfurt_000000_017476_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_017476,light,0.005,0.3399905264377594
frankfurt_000000_017476_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_017476,moderate,0.01,0.4137844443321228
frankfurt_000000_017476_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_017476,heavy,0.02,0.5148494243621826
frankfurt_000000_018797_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_018797,light,0.005,0.2886911630630493
frankfurt_000000_018797_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_018797,moderate,0.01,0.3571815490722656
frankfurt_000000_018797_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_018797,heavy,0.02,0.4572620689868927
frankfurt_000000_019607_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_019607,light,0.005,0.3382825553417206
frankfurt_000000_019607_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_019607,moderate,0.01,0.4064159095287323
frankfurt_000000_019607_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_019607,heavy,0.02,0.5017160177230835
frankfurt_000000_020215_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_020215,light,0.005,0.2890547513961792
frankfurt_000000_020215_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_020215,moderate,0.01,0.3539595603942871
frankfurt_000000_020215_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_020215,heavy,0.02,0.4487035870552063
frankfurt_000000_020321_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_020321,light,0.005,0.30518639087677
frankfurt_000000_020321_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_020321,moderate,0.01,0.373922199010849
frankfurt_000000_020321_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_020321,heavy,0.02,0.4717239737510681
frankfurt_000000_020880_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_020880,light,0.005,0.3142099976539612
frankfurt_000000_020880_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_020880,moderate,0.01,0.380794882774353
frankfurt_000000_020880_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_020880,heavy,0.02,0.4771968722343445
frankfurt_000000_021667_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_021667,light,0.005,0.4252985417842865
frankfurt_000000_021667_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_021667,moderate,0.01,0.4911838173866272
frankfurt_000000_021667_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_021667,heavy,0.02,0.5739014148712158
frankfurt_000000_021879_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_021879,light,0.005,0.4288854300975799
frankfurt_000000_021879_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_021879,moderate,0.01,0.5063335299491882
frankfurt_000000_021879_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_021879,heavy,0.02,0.597913384437561
frankfurt_000000_022254_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_022254,light,0.005,0.3192110657691955
frankfurt_000000_022254_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_022254,moderate,0.01,0.394717127084732
frankfurt_000000_022254_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_022254,heavy,0.02,0.5011788606643677
frankfurt_000000_022797_leftImg8bit_foggy_beta_0.005.png,frankfurt_000000_022797,light,0.005,0.3021166920661926
frankfurt_000000_022797_leftImg8bit_foggy_beta_0.01.png,frankfurt_000000_022797,moderate,0.01,0.370358943939209
frankfurt_000000_022797_leftImg8bit_foggy_beta_0.02.png,frankfurt_000000_022797,heavy,0.02,0.4685962796211242
frankfurt_000001_000538_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_000538,light,0.005,0.3538776636123657
frankfurt_000001_000538_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_000538,moderate,0.01,0.4323714971542358
frankfurt_000001_000538_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_000538,heavy,0.02,0.5417509078979492
frankfurt_000001_001464_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_001464,light,0.005,0.3711695075035095
frankfurt_000001_001464_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_001464,moderate,0.01,0.4373006820678711
frankfurt_000001_001464_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_001464,heavy,0.02,0.532191812992096
frankfurt_000001_002512_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_002512,light,0.005,0.3896591365337372
frankfurt_000001_002512_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_002512,moderate,0.01,0.4547920525074005
frankfurt_000001_002512_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_002512,heavy,0.02,0.5401209592819214
frankfurt_000001_002646_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_002646,light,0.005,0.4119868278503418
frankfurt_000001_002646_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_002646,moderate,0.01,0.4895367622375488
frankfurt_000001_002646_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_002646,heavy,0.02,0.5798296928405762
frankfurt_000001_002759_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_002759,light,0.005,0.4133590161800384
frankfurt_000001_002759_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_002759,moderate,0.01,0.4897806644439697
frankfurt_000001_002759_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_002759,heavy,0.02,0.5834701061248779
frankfurt_000001_003056_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_003056,light,0.005,0.3722977936267853
frankfurt_000001_003056_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_003056,moderate,0.01,0.4404811263084411
frankfurt_000001_003056_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_003056,heavy,0.02,0.5334743857383728
frankfurt_000001_003588_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_003588,light,0.005,0.4026953876018524
frankfurt_000001_003588_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_003588,moderate,0.01,0.4680624902248382
frankfurt_000001_003588_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_003588,heavy,0.02,0.5567923784255981
frankfurt_000001_004327_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_004327,light,0.005,0.3938218653202057
frankfurt_000001_004327_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_004327,moderate,0.01,0.4574693441390991
frankfurt_000001_004327_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_004327,heavy,0.02,0.5427405834197998
frankfurt_000001_004736_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_004736,light,0.005,0.359932005405426
frankfurt_000001_004736_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_004736,moderate,0.01,0.4294206798076629
frankfurt_000001_004736_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_004736,heavy,0.02,0.5241372585296631
frankfurt_000001_004859_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_004859,light,0.005,0.3608320355415344
frankfurt_000001_004859_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_004859,moderate,0.01,0.4226443171501159
frankfurt_000001_004859_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_004859,heavy,0.02,0.5034051537513733
frankfurt_000001_005184_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_005184,light,0.005,0.3776273429393768
frankfurt_000001_005184_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_005184,moderate,0.01,0.4432520270347595
frankfurt_000001_005184_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_005184,heavy,0.02,0.5317957997322083
frankfurt_000001_005410_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_005410,light,0.005,0.3072365224361419
frankfurt_000001_005410_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_005410,moderate,0.01,0.3728712201118469
frankfurt_000001_005410_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_005410,heavy,0.02,0.4647208154201507
frankfurt_000001_005703_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_005703,light,0.005,0.3698500096797943
frankfurt_000001_005703_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_005703,moderate,0.01,0.4298153519630432
frankfurt_000001_005703_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_005703,heavy,0.02,0.5141308307647705
frankfurt_000001_005898_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_005898,light,0.005,0.3830398023128509
frankfurt_000001_005898_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_005898,moderate,0.01,0.4619025588035583
frankfurt_000001_005898_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_005898,heavy,0.02,0.5618971586227417
frankfurt_000001_007285_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_007285,light,0.005,0.3410495817661285
frankfurt_000001_007285_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_007285,moderate,0.01,0.4105374813079834
frankfurt_000001_007285_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_007285,heavy,0.02,0.499934434890747
frankfurt_000001_007407_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_007407,light,0.005,0.2775037288665771
frankfurt_000001_007407_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_007407,moderate,0.01,0.3454279899597168
frankfurt_000001_007407_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_007407,heavy,0.02,0.4513085782527923
frankfurt_000001_007622_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_007622,light,0.005,0.3366582989692688
frankfurt_000001_007622_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_007622,moderate,0.01,0.39712655544281
frankfurt_000001_007622_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_007622,heavy,0.02,0.4817376136779785
frankfurt_000001_007857_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_007857,light,0.005,0.3625327348709106
frankfurt_000001_007857_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_007857,moderate,0.01,0.4362462759017944
frankfurt_000001_007857_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_007857,heavy,0.02,0.5301339030265808
frankfurt_000001_007973_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_007973,light,0.005,0.3618386387825012
frankfurt_000001_007973_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_007973,moderate,0.01,0.4451953470706939
frankfurt_000001_007973_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_007973,heavy,0.02,0.5490901470184326
frankfurt_000001_008200_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_008200,light,0.005,0.3477816581726074
frankfurt_000001_008200_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_008200,moderate,0.01,0.415426105260849
frankfurt_000001_008200_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_008200,heavy,0.02,0.5079366564750671
frankfurt_000001_008688_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_008688,light,0.005,0.3586874902248382
frankfurt_000001_008688_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_008688,moderate,0.01,0.4326193630695343
frankfurt_000001_008688_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_008688,heavy,0.02,0.5349541902542114
frankfurt_000001_009058_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_009058,light,0.005,0.3516644239425659
frankfurt_000001_009058_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_009058,moderate,0.01,0.4266808629035949
frankfurt_000001_009058_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_009058,heavy,0.02,0.5310066342353821
frankfurt_000001_009504_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_009504,light,0.005,0.3440458178520202
frankfurt_000001_009504_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_009504,moderate,0.01,0.4199969470500946
frankfurt_000001_009504_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_009504,heavy,0.02,0.5265759229660034
frankfurt_000001_009854_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_009854,light,0.005,0.3258694410324096
frankfurt_000001_009854_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_009854,moderate,0.01,0.3999261260032654
frankfurt_000001_009854_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_009854,heavy,0.02,0.5061405301094055
frankfurt_000001_010156_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_010156,light,0.005,0.301455944776535
frankfurt_000001_010156_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_010156,moderate,0.01,0.3641941547393799
frankfurt_000001_010156_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_010156,heavy,0.02,0.4564753472805023
frankfurt_000001_010444_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_010444,light,0.005,0.2446533739566803
frankfurt_000001_010444_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_010444,moderate,0.01,0.313054084777832
frankfurt_000001_010444_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_010444,heavy,0.02,0.4161894023418426
frankfurt_000001_010600_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_010600,light,0.005,0.2565177679061889
frankfurt_000001_010600_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_010600,moderate,0.01,0.3208439350128174
frankfurt_000001_010600_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_010600,heavy,0.02,0.4179013967514038
frankfurt_000001_010830_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_010830,light,0.005,0.2420066893100738
frankfurt_000001_010830_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_010830,moderate,0.01,0.3115393221378326
frankfurt_000001_010830_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_010830,heavy,0.02,0.4186353683471679
frankfurt_000001_011162_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_011162,light,0.005,0.2947922646999359
frankfurt_000001_011162_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_011162,moderate,0.01,0.3567186892032623
frankfurt_000001_011162_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_011162,heavy,0.02,0.44771608710289
frankfurt_000001_011715_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_011715,light,0.005,0.3061583936214447
frankfurt_000001_011715_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_011715,moderate,0.01,0.3664109408855438
frankfurt_000001_011715_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_011715,heavy,0.02,0.4555597007274627
frankfurt_000001_011835_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_011835,light,0.005,0.2898289859294891
frankfurt_000001_011835_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_011835,moderate,0.01,0.3508748114109039
frankfurt_000001_011835_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_011835,heavy,0.02,0.4429469406604767
frankfurt_000001_012038_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_012038,light,0.005,0.2959267199039459
frankfurt_000001_012038_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_012038,moderate,0.01,0.3592973351478576
frankfurt_000001_012038_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_012038,heavy,0.02,0.457903504371643
frankfurt_000001_012519_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_012519,light,0.005,0.2575190663337707
frankfurt_000001_012519_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_012519,moderate,0.01,0.3150780498981476
frankfurt_000001_012519_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_012519,heavy,0.02,0.4074856638908386
frankfurt_000001_012699_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_012699,light,0.005,0.2744137048721313
frankfurt_000001_012699_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_012699,moderate,0.01,0.3248313963413238
frankfurt_000001_012699_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_012699,heavy,0.02,0.4076110124588012
frankfurt_000001_012738_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_012738,light,0.005,0.2812724411487579
frankfurt_000001_012738_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_012738,moderate,0.01,0.3241001963615417
frankfurt_000001_012738_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_012738,heavy,0.02,0.3953396379947662
frankfurt_000001_012870_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_012870,light,0.005,0.3088290095329284
frankfurt_000001_012870_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_012870,moderate,0.01,0.3692811727523803
frankfurt_000001_012870_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_012870,heavy,0.02,0.4593362510204315
frankfurt_000001_013016_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_013016,light,0.005,0.2842138111591339
frankfurt_000001_013016_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_013016,moderate,0.01,0.3368963599205017
frankfurt_000001_013016_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_013016,heavy,0.02,0.4167877435684204
frankfurt_000001_013496_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_013496,light,0.005,0.3657647669315338
frankfurt_000001_013496_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_013496,moderate,0.01,0.4392077028751373
frankfurt_000001_013496_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_013496,heavy,0.02,0.5388306975364685
frankfurt_000001_013710_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_013710,light,0.005,0.3688292801380157
frankfurt_000001_013710_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_013710,moderate,0.01,0.4276556968688965
frankfurt_000001_013710_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_013710,heavy,0.02,0.5035362839698792
frankfurt_000001_014221_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_014221,light,0.005,0.3532527387142181
frankfurt_000001_014221_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_014221,moderate,0.01,0.4275602996349334
frankfurt_000001_014221_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_014221,heavy,0.02,0.5341034531593323
frankfurt_000001_014406_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_014406,light,0.005,0.3520192205905914
frankfurt_000001_014406_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_014406,moderate,0.01,0.4151453077793121
frankfurt_000001_014406_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_014406,heavy,0.02,0.5063996911048889
frankfurt_000001_014565_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_014565,light,0.005,0.2802834212779999
frankfurt_000001_014565_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_014565,moderate,0.01,0.333871066570282
frankfurt_000001_014565_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_014565,heavy,0.02,0.4205917418003082
frankfurt_000001_014741_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_014741,light,0.005,0.3241758644580841
frankfurt_000001_014741_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_014741,moderate,0.01,0.3920314908027649
frankfurt_000001_014741_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_014741,heavy,0.02,0.4867065548896789
frankfurt_000001_015091_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_015091,light,0.005,0.3112667500972748
frankfurt_000001_015091_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_015091,moderate,0.01,0.3741875290870666
frankfurt_000001_015091_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_015091,heavy,0.02,0.4664168059825897
frankfurt_000001_015328_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_015328,light,0.005,0.3542239069938659
frankfurt_000001_015328_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_015328,moderate,0.01,0.4210429191589355
frankfurt_000001_015328_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_015328,heavy,0.02,0.5147259831428528
frankfurt_000001_015768_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_015768,light,0.005,0.2841586768627167
frankfurt_000001_015768_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_015768,moderate,0.01,0.3407843708992004
frankfurt_000001_015768_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_015768,heavy,0.02,0.4280337393283844
frankfurt_000001_016029_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_016029,light,0.005,0.260924220085144
frankfurt_000001_016029_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_016029,moderate,0.01,0.3196512460708618
frankfurt_000001_016029_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_016029,heavy,0.02,0.4110754430294037
frankfurt_000001_016273_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_016273,light,0.005,0.33347287774086
frankfurt_000001_016273_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_016273,moderate,0.01,0.3942046463489532
frankfurt_000001_016273_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_016273,heavy,0.02,0.4800237417221069
frankfurt_000001_016462_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_016462,light,0.005,0.410915344953537
frankfurt_000001_016462_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_016462,moderate,0.01,0.4667351543903351
frankfurt_000001_016462_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_016462,heavy,0.02,0.5320830941200256
frankfurt_000001_017101_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_017101,light,0.005,0.3635778129100799
frankfurt_000001_017101_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_017101,moderate,0.01,0.4302211701869964
frankfurt_000001_017101_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_017101,heavy,0.02,0.519763708114624
frankfurt_000001_017459_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_017459,light,0.005,0.2671836614608764
frankfurt_000001_017459_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_017459,moderate,0.01,0.3251751065254211
frankfurt_000001_017459_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_017459,heavy,0.02,0.4189577102661133
frankfurt_000001_017842_leftImg8bit_foggy_beta_0.005.png,frankfurt_000001_017842,light,0.005,0.3428016304969787
frankfurt_000001_017842_leftImg8bit_foggy_beta_0.01.png,frankfurt_000001_017842,moderate,0.01,0.4074938595294952
frankfurt_000001_017842_leftImg8bit_foggy_beta_0.02.png,frankfurt_000001_017842,heavy,0.02,0.4967898428440094
