stem,filename,relpath,severity,bin,rtdetr_l,yolo_nano,yolov8s,recall_mean,group,median_brightness_score,orange_index_score,channel_spread_score,rms_contrast_score,upper_contrast_score
BD_Google_380,BD_Google_380.png,JPEGImages/BD_Google_380.png,0.3122572302818298,light,0.25,0.25,1.0,0.5,intermediate,143.0,-21.496966966966966,21.496966966966966,0.2522229702810209,0.2179346566855132
BD_Google_381,BD_Google_381.png,JPEGImages/BD_Google_381.png,0.1829825192689895,clear,0.5,0.75,0.75,0.6666666666666666,intermediate,84.0,-8.93486470332536,8.93486470332536,0.1509201676953903,0.15618132545524188
BJ_Baidu_04,BJ_Baidu_04.png,JPEGImages/BJ_Baidu_04.png,0.3089303374290466,light,0.0625,0.0625,0.0625,0.0625,failure,85.0,5.854754857607318,5.854754857607318,0.1787161016290504,0.1826691088058103
BJ_Baidu_1023,BJ_Baidu_1023.png,JPEGImages/BJ_Baidu_1023.png,0.3057949244976043,light,0.0833333333333333,0.0833333333333333,0.25,0.1388888888888888,failure,128.0,5.459147762109126,5.459147762109126,0.30992214006665136,0.29755564874015356
BJ_Baidu_1035,BJ_Baidu_1035.png,JPEGImages/BJ_Baidu_1035.png,0.2752218246459961,light,0.0,0.0588235294117647,0.1764705882352941,0.0784313725490195,failure,145.0,31.683266645326498,31.683266645326498,0.21331647114557986,0.22307181111320534
BJ_Baidu_1086,BJ_Baidu_1086.png,JPEGImages/BJ_Baidu_1086.png,0.1878252029418945,clear,0.25,0.5,0.75,0.5,intermediate,70.0,7.118579688285564,8.36201106083459,0.18005934213398114,0.13257577509264265
BJ_Baidu_1099,BJ_Baidu_1099.png,JPEGImages/BJ_Baidu_1099.png,0.3445405662059784,light,0.8,0.8,0.8,0.8000000000000002,clear,111.0,1.1146114864864813,1.1146114864864813,0.17161412148140248,0.17400110386429002
BJ_Baidu_1184,BJ_Baidu_1184.png,JPEGImages/BJ_Baidu_1184.png,0.3288182616233825,light,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8518518518518517,clear,76.0,5.751416978776533,5.751416978776533,0.21973383881967026,0.22695582642902876
BJ_Baidu_287,BJ_Baidu_287.png,JPEGImages/BJ_Baidu_287.png,0.3018084466457367,light,0.4666666666666667,0.6,0.6666666666666666,0.5777777777777778,intermediate,87.0,-0.19505561172901764,0.5379743849005649,0.36356186233780247,0.4280999497321086
BJ_Baidu_41,BJ_Baidu_41.png,JPEGImages/BJ_Baidu_41.png,0.34331214427948,light,0.0625,0.0625,0.125,0.0833333333333333,failure,92.0,5.447155006580942,5.447155006580942,0.19682614084352038,0.19500745385381943
BJ_Baidu_421,BJ_Baidu_421.png,JPEGImages/BJ_Baidu_421.png,0.3080267310142517,light,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,intermediate,66.0,1.2402740083507382,1.5544180584551128,0.14485989155711282,0.17933464669554064
BJ_Baidu_528,BJ_Baidu_528.png,JPEGImages/BJ_Baidu_528.png,0.1923979222774505,clear,0.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,intermediate,189.0,108.12278996865203,108.12278996865203,0.19177282746259094,0.11411850860343145
BJ_Baidu_657,BJ_Baidu_657.png,JPEGImages/BJ_Baidu_657.png,0.2456956803798675,clear,0.6,0.2,0.3428571428571428,0.3809523809523809,intermediate,59.0,17.513911314376614,17.513911314376614,0.3130782103210848,0.3528426120293179
BJ_Baidu_684,BJ_Baidu_684.png,JPEGImages/BJ_Baidu_684.png,0.3121177852153778,light,0.0,0.2,0.2,0.1333333333333333,failure,118.0,5.127861579414372,5.309155739590523,0.2802113103173761,0.26329699841932896
BJ_Baidu_748,BJ_Baidu_748.png,JPEGImages/BJ_Baidu_748.png,0.2431791275739669,clear,0.0,0.2,0.2,0.1333333333333333,failure,132.0,1.7917406885567289,1.7917406885567289,0.2366856570998755,0.21113268470922003
BJ_Baidu_917,BJ_Baidu_917.png,JPEGImages/BJ_Baidu_917.png,0.2759749889373779,light,0.1818181818181818,0.3636363636363636,0.3636363636363636,0.303030303030303,intermediate,97.0,-3.728518072289148,9.844036144578311,0.13645768534458652,0.12245417768347003
BJ_Baidu_966,BJ_Baidu_966.png,JPEGImages/BJ_Baidu_966.png,0.0797265470027923,clear,0.0,1.0,1.0,0.6666666666666666,intermediate,76.0,64.1547048611111,64.1547048611111,0.2089170197665598,0.16436577316111478
BJ_Baidu_996,BJ_Baidu_996.png,JPEGImages/BJ_Baidu_996.png,0.2396203428506851,clear,0.25,0.5,0.5,0.4166666666666667,intermediate,59.0,-4.709175224761026,11.903379410824066,0.11433819055049534,0.10502864319304057
BJ_Bing_131,BJ_Bing_131.png,JPEGImages/BJ_Bing_131.png,0.3440152406692505,light,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.6190476190476191,intermediate,101.0,-0.8680144557823155,2.6174596088435322,0.18405945792001863,0.1921879742842365
BJ_Bing_217,BJ_Bing_217.png,JPEGImages/BJ_Bing_217.png,0.296684205532074,light,0.25,0.3125,0.375,0.3125,intermediate,105.0,6.372899659863947,12.731330782312924,0.23212427073351416,0.21347339199712156
BJ_Bing_261,BJ_Bing_261.png,JPEGImages/BJ_Bing_261.png,0.3318800032138824,light,1.0,0.8,0.9,0.9,clear,107.0,3.3776743197278876,3.3776743197278876,0.21888751618631505,0.2583344615985241
BJ_Bing_337,BJ_Bing_337.png,JPEGImages/BJ_Bing_337.png,0.3393048346042633,light,0.0,0.0,1.0,0.3333333333333333,intermediate,97.0,-3.17434528349861,3.17434528349861,0.14520522444546685,0.15313674679773917
BJ_Bing_418,BJ_Bing_418.png,JPEGImages/BJ_Bing_418.png,0.265673816204071,light,0.0,0.0,0.6666666666666666,0.2222222222222222,failure,79.0,7.294058253426201,9.128803225868694,0.11822830860407907,0.12450065831478159
BJ_Bing_507,BJ_Bing_507.png,JPEGImages/BJ_Bing_507.png,0.142097532749176,clear,0.0,0.0,0.25,0.0833333333333333,failure,112.0,61.06140503981673,61.06140503981673,0.22297476569842983,0.17743329001555305
BJ_Bing_613,BJ_Bing_613.png,JPEGImages/BJ_Bing_613.png,0.3326205611228943,light,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,intermediate,89.0,-2.609315483305437,9.287431269423848,0.1962172958614112,0.19978940704972184
BJ_Bing_696,BJ_Bing_696.png,JPEGImages/BJ_Bing_696.png,0.3211164474487304,light,0.0,0.0,0.0,0.0,failure,118.0,0.5100578852803608,3.8789557766628207,0.22499995064780284,0.21534542139667598
BJ_Bing_698,BJ_Bing_698.png,JPEGImages/BJ_Bing_698.png,0.3007481396198272,light,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,intermediate,84.0,1.0396051948051905,1.5238337662337642,0.15646134108891863,0.12782410765176438
BJ_Bing_699,BJ_Bing_699.png,JPEGImages/BJ_Bing_699.png,0.1674687266349792,clear,0.0,0.0,0.0,0.0,failure,76.0,8.026451443895866,16.88348266614571,0.2424846422216523,0.25013985627528634
BJ_Bing_738,BJ_Bing_738.png,JPEGImages/BJ_Bing_738.png,0.2833601534366607,light,1.0,1.0,1.0,1.0,clear,93.0,-0.5228497507414573,1.6258093014450594,0.21684811728713344,0.16422134689919526
BJ_Bing_760,BJ_Bing_760.png,JPEGImages/BJ_Bing_760.png,0.31234011054039,light,0.0,0.0,0.0,0.0,failure,69.0,6.1696990740740745,6.1696990740740745,0.13588241234294313,0.12982852371832757
BJ_Google_166,BJ_Google_166.png,JPEGImages/BJ_Google_166.png,0.345395565032959,light,0.4,0.4,0.6,0.4666666666666666,intermediate,74.0,0.9546050670640795,2.330958768007939,0.11193061975592473,0.07407878731448655
BJ_Google_261,BJ_Google_261.png,JPEGImages/BJ_Google_261.png,0.3376331329345703,light,0.0,0.0,0.0,0.0,failure,93.0,6.663690893510946,6.663690893510946,0.10880421333329568,0.06633412844439636
BJ_Google_454,BJ_Google_454.png,JPEGImages/BJ_Google_454.png,0.201668381690979,clear,1.0,0.5,1.0,0.8333333333333334,clear,88.0,10.85584668757518,10.85584668757518,0.31424975976994,0.3307554984466531
BJ_Google_508,BJ_Google_508.png,JPEGImages/BJ_Google_508.png,0.3253911733627319,light,0.0555555555555555,0.1666666666666666,0.1111111111111111,0.111111111111111,failure,141.0,1.3384179687499795,2.9969401041666686,0.23239951155295038,0.23657462994124417
BJ_Google_613,BJ_Google_613.png,JPEGImages/BJ_Google_613.png,0.3354640603065491,light,0.5,0.375,1.0,0.625,intermediate,89.0,12.455676358925459,15.856797776058443,0.14708373017806278,0.0959472023974426
BL_Baidu_129,BL_Baidu_129.png,JPEGImages/BL_Baidu_129.png,0.2362386882305145,clear,0.625,0.25,0.5,0.4583333333333333,intermediate,113.0,2.3210031180875745,3.0985706544430656,0.2292482621469297,0.21924326561042617
BL_Baidu_134,BL_Baidu_134.png,JPEGImages/BL_Baidu_134.png,0.3387695550918579,light,0.2,0.4,0.6,0.4000000000000001,intermediate,95.0,13.5703125,13.5703125,0.23041036814309443,0.21159140660254996
BL_Baidu_176,BL_Baidu_176.png,JPEGImages/BL_Baidu_176.png,0.3354392349720001,light,0.0,0.0,0.1666666666666666,0.0555555555555555,failure,158.0,-2.854170784911446,2.854170784911446,0.2785795730802084,0.22790941588579003
BL_Bing_092,BL_Bing_092.png,JPEGImages/BL_Bing_092.png,0.3334512114524841,light,1.0,1.0,1.0,1.0,clear,104.0,41.086440159167424,41.086440159167424,0.2411562336342687,0.14041202726216798
BL_Bing_122,BL_Bing_122.png,JPEGImages/BL_Bing_122.png,0.3260742425918579,light,0.1666666666666666,0.1666666666666666,0.5,0.2777777777777777,failure,163.0,-2.31069041113642,5.0234370443966725,0.35948124815590077,0.271010971809849
BL_Bing_126,BL_Bing_126.png,JPEGImages/BL_Bing_126.png,0.3055660724639892,light,0.4545454545454545,0.5454545454545454,0.4545454545454545,0.4848484848484848,intermediate,72.0,7.1718675947867325,7.1718675947867325,0.16874684097435608,0.20656304902837117
BL_Bing_186,BL_Bing_186.png,JPEGImages/BL_Bing_186.png,0.2579143941402435,clear,0.6,0.7,1.0,0.7666666666666666,clear,100.0,-4.967130038746518,4.967130038746518,0.2433466533494729,0.2850858245187898
BL_Bing_591,BL_Bing_591.png,JPEGImages/BL_Bing_591.png,0.3317029476165771,light,0.5,0.75,0.75,0.6666666666666666,intermediate,130.0,15.937497466113484,16.28635620362988,0.26907718864567953,0.215048810171755
BL_Google_047,BL_Google_047.png,JPEGImages/BL_Google_047.png,0.2767835259437561,light,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,intermediate,113.0,-1.5918878118544484,1.5918878118544484,0.3309459357476831,0.29139441549394907
BL_Google_065,BL_Google_065.png,JPEGImages/BL_Google_065.png,0.2350588887929916,clear,0.6086956521739131,0.5652173913043478,0.6086956521739131,0.5942028985507246,intermediate,131.0,5.661422180043388,5.661422180043388,0.2434079884839366,0.2559338964275932
BL_Google_199,BL_Google_199.png,JPEGImages/BL_Google_199.png,0.2702654898166656,light,0.48,0.64,0.48,0.5333333333333333,intermediate,89.0,-11.221533742331289,11.221533742331289,0.2850065756787442,0.31434545360097005
BL_Google_440,BL_Google_440.png,JPEGImages/BL_Google_440.png,0.2979040145874023,light,0.4210526315789473,0.6842105263157895,0.5789473684210527,0.5614035087719298,intermediate,116.0,-0.72766041666668,1.49372708333334,0.267671316343805,0.2892361529636212
CC_Baidu_148,CC_Baidu_148.png,JPEGImages/CC_Baidu_148.png,0.3273742794990539,light,0.0,0.0,0.2,0.0666666666666666,failure,90.0,-29.251848954629494,29.251848954629494,0.17811656406374904,0.15249581105929605
CC_Baidu_151,CC_Baidu_151.png,JPEGImages/CC_Baidu_151.png,0.2002138048410415,clear,0.0,0.0,0.0,0.0,failure,123.0,60.97654247391952,60.97654247391952,0.15170761743829092,0.09469803648748273
CC_Bing_112,CC_Bing_112.png,JPEGImages/CC_Bing_112.png,0.1141494214534759,clear,0.0,0.0,0.5,0.1666666666666666,failure,127.0,100.7034058988764,100.7034058988764,0.12361397418709028,0.09157445935810495
CC_Bing_327,CC_Bing_327.png,JPEGImages/CC_Bing_327.png,0.3258649110794067,light,0.0,0.5,0.0,0.1666666666666666,failure,105.0,0.36722307074245464,2.101991328203596,0.24776748710427368,0.17440636244436858
CC_Bing_357,CC_Bing_357.png,JPEGImages/CC_Bing_357.png,0.3306563198566437,light,0.0,0.3,0.2,0.1666666666666666,failure,143.0,14.115667293233074,14.115667293233074,0.22118526128425164,0.18947331840624357
CC_Google_074,CC_Google_074.png,JPEGImages/CC_Google_074.png,0.3350279331207275,light,0.5,0.5,0.0,0.3333333333333333,intermediate,129.0,-34.27247928176796,34.27247928176796,0.15210192560479024,0.08863623261144071
CC_Google_089,CC_Google_089.png,JPEGImages/CC_Google_089.png,0.3462562263011932,light,0.0,0.0,0.0,0.0,failure,156.0,4.319219281965559,6.981296321333318,0.25103241680163074,0.2822400301298578
CD_Baidu_180,CD_Baidu_180.png,JPEGImages/CD_Baidu_180.png,0.3475887775421142,light,0.3636363636363636,0.5454545454545454,0.5454545454545454,0.4848484848484848,intermediate,118.0,-0.5744960890493331,1.3116200361010755,0.15727391528836207,0.12756087019165502
CD_Bing_139,CD_Bing_139.png,JPEGImages/CD_Bing_139.png,0.1903728246688842,clear,0.125,0.125,0.125,0.125,failure,136.0,-31.751470985155194,31.751470985155194,0.20051722089462465,0.165734375964073
CD_Bing_176,CD_Bing_176.png,JPEGImages/CD_Bing_176.png,0.3197567462921142,light,0.0,0.0,1.0,0.3333333333333333,intermediate,122.0,22.692299465240637,22.692299465240637,0.13416330751882605,0.1347813850529692
CD_Bing_177,CD_Bing_177.png,JPEGImages/CD_Bing_177.png,0.3021097183227539,light,0.0,0.5,0.8333333333333334,0.4444444444444445,intermediate,90.0,15.354197894736842,15.354197894736842,0.1451436586103349,0.12563994914479396
CD_Bing_214,CD_Bing_214.png,JPEGImages/CD_Bing_214.png,0.2355748116970062,clear,0.0,0.0,0.0,0.0,failure,75.0,9.453092653267475,9.630411837579672,0.1496270116666135,0.0734273483165401
CD_Bing_221,CD_Bing_221.png,JPEGImages/CD_Bing_221.png,0.2268723547458648,clear,0.0333333333333333,0.0,0.0,0.0111111111111111,failure,70.0,7.642034054697817,7.642034054697817,0.1497509644564053,0.1421338737438121
CD_Bing_292,CD_Bing_292.png,JPEGImages/CD_Bing_292.png,0.3202972114086151,light,0.0333333333333333,0.1333333333333333,0.2333333333333333,0.1333333333333333,failure,141.0,-7.9042909917590265,7.9042909917590265,0.199967025183354,0.16992857926977917
CD_Bing_436,CD_Bing_436.png,JPEGImages/CD_Bing_436.png,0.2127837240695953,clear,0.0,0.0,1.0,0.3333333333333333,intermediate,90.0,-13.186619047619047,13.186619047619047,0.30166754009062524,0.30784335288221076
CD_Bing_501,CD_Bing_501.png,JPEGImages/CD_Bing_501.png,0.2959438264369964,light,0.6,0.5,0.5,0.5333333333333333,intermediate,86.0,2.263092917478886,2.263092917478886,0.13724763425000966,0.13977908360088456
CD_Bing_662,CD_Bing_662.png,JPEGImages/CD_Bing_662.png,0.2009433507919311,clear,0.0,0.0,0.5,0.1666666666666666,failure,70.0,9.914219541199941,9.914219541199941,0.20743637239869997,0.21284674111664464
CD_Bing_790,CD_Bing_790.png,JPEGImages/CD_Bing_790.png,0.3016315996646881,light,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,clear,121.0,-0.10153006304783219,0.8970170818596586,0.2583517685577361,0.224728482133931
CD_Google_372,CD_Google_372.png,JPEGImages/CD_Google_372.png,0.3336122035980224,light,0.0,0.0,0.0,0.0,failure,115.0,-7.660513771186444,11.515338100282491,0.20535032717397939,0.18858477419870395
CD_Google_631,CD_Google_631.png,JPEGImages/CD_Google_631.png,0.2407607585191726,clear,0.5483870967741935,0.064516129032258,0.1612903225806451,0.2580645161290322,failure,80.0,1.0983789519906395,1.3033445550351246,0.3461030414688871,0.3718568585348599
CQ_Baidu_316,CQ_Baidu_316.png,JPEGImages/CQ_Baidu_316.png,0.3101922273635864,light,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.7222222222222222,clear,141.0,29.925195724691946,38.656913336510314,0.1931518357190505,0.1553938669523321
CQ_Baidu_327,CQ_Baidu_327.png,JPEGImages/CQ_Baidu_327.png,0.1443065553903579,clear,0.0,0.5,1.0,0.5,intermediate,90.0,6.516666666666666,8.015064520806149,0.30281668075020973,0.3315752536858189
CQ_Bing_318,CQ_Bing_318.png,JPEGImages/CQ_Bing_318.png,0.3218657970428467,light,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.4444444444444444,intermediate,144.0,5.102608000000004,5.102608000000004,0.2481353148621153,0.25443336065722744
DJ_Baidu_179,DJ_Baidu_179.png,JPEGImages/DJ_Baidu_179.png,0.3142162561416626,light,0.0,0.0,0.0,0.0,failure,168.0,16.75746666666666,20.01630222222221,0.1975765161855294,0.19800287788920692
DJ_Bing_121,DJ_Bing_121.png,JPEGImages/DJ_Bing_121.png,0.286149799823761,light,0.6,0.6,0.8,0.6666666666666666,intermediate,181.0,40.31420194309507,40.31420194309507,0.34703069248951207,0.31327759195998217
DJ_Bing_127,DJ_Bing_127.png,JPEGImages/DJ_Bing_127.png,0.3004078567028045,light,0.5,0.5,1.0,0.6666666666666666,intermediate,87.0,-0.817138671875,1.045641276041664,0.17584497660135187,0.15615109678964695
DJ_Bing_20,DJ_Bing_20.png,JPEGImages/DJ_Bing_20.png,0.1650956571102142,clear,1.0,1.0,1.0,1.0,clear,57.0,7.593690684431863,7.593690684431863,0.29660209698589934,0.2924831802742601
DJ_Bing_259,DJ_Bing_259.png,JPEGImages/DJ_Bing_259.png,0.3153683543205261,light,0.0,0.6666666666666666,1.0,0.5555555555555555,intermediate,158.0,13.807467793880846,13.807467793880846,0.3412654872108372,0.2243859765143446
DJ_Bing_271,DJ_Bing_271.png,JPEGImages/DJ_Bing_271.png,0.3401155769824981,light,0.5,0.625,0.875,0.6666666666666666,intermediate,140.0,-12.362097264437693,12.362097264437693,0.3086266198979213,0.2823630046543814
DJ_Bing_321,DJ_Bing_321.png,JPEGImages/DJ_Bing_321.png,0.3220709264278412,light,0.1956521739130435,0.1304347826086956,0.3695652173913043,0.2318840579710145,failure,47.0,-1.0113201754385912,1.6685964912280653,0.10804786554493026,0.10759672112142311
FogDr_Bing_019,FogDr_Bing_019.png,JPEGImages/FogDr_Bing_019.png,0.3093918561935425,light,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,intermediate,129.0,34.4001509715994,34.4001509715994,0.26136967313634923,0.2361168225054357
FogDr_Bing_106,FogDr_Bing_106.png,JPEGImages/FogDr_Bing_106.png,0.3305099010467529,light,0.2,0.2,0.4,0.2666666666666666,failure,91.0,0.49785986290936535,0.6154760091393712,0.17333593049725204,0.09472068499037063
FogDr_Bing_237,FogDr_Bing_237.png,JPEGImages/FogDr_Bing_237.png,0.2971040904521942,light,0.3333333333333333,1.0,1.0,0.7777777777777777,clear,117.0,5.140818639798496,5.140818639798496,0.25775584525095896,0.2445774596409901
FogDr_Bing_367,FogDr_Bing_367.png,JPEGImages/FogDr_Bing_367.png,0.2743326723575592,light,0.5,0.5,0.5,0.5,intermediate,87.0,-2.571504718609333,4.37498326942449,0.21036358122794294,0.2044022768606378
FogDr_Bing_569,FogDr_Bing_569.png,JPEGImages/FogDr_Bing_569.png,0.3350505232810974,light,1.0,1.0,1.0,1.0,clear,101.0,18.725594758064517,21.150539314516124,0.30936750292590987,0.3022703610533998
FogDr_Google_003,FogDr_Google_003.png,JPEGImages/FogDr_Google_003.png,0.1766959875822067,clear,0.0,0.0,0.0,0.0,failure,63.0,-8.30665011037528,8.30665011037528,0.19111670122806435,0.1701184840062381
FogDr_Google_036,FogDr_Google_036.png,JPEGImages/FogDr_Google_036.png,0.3302476406097412,light,0.0,0.0,0.0,0.0,failure,98.0,-21.554092261904756,21.554092261904756,0.2583967222840916,0.26432964659237607
FogDr_Google_058,FogDr_Google_058.png,JPEGImages/FogDr_Google_058.png,0.3006637394428253,light,0.0,0.1428571428571428,0.0,0.0476190476190475,failure,77.0,5.5848846435546875,7.658274332682296,0.34133119433967324,0.26538632762567477
FogDr_Google_062,FogDr_Google_062.png,JPEGImages/FogDr_Google_062.png,0.3385044038295746,light,0.0,1.0,0.0,0.3333333333333333,intermediate,133.0,16.917330024349127,16.917330024349127,0.2153754676315141,0.13659523026259365
FogDr_Google_072,FogDr_Google_072.png,JPEGImages/FogDr_Google_072.png,0.2905926704406738,light,0.0,0.0,0.0,0.0,failure,98.0,24.127202360234037,24.127202360234037,0.2015197458865266,0.12929299974280312
FogDr_Google_073,FogDr_Google_073.png,JPEGImages/FogDr_Google_073.png,0.1348848491907119,clear,0.0,0.0,0.0,0.0,failure,75.0,43.98251157407407,43.98251157407407,0.2565498390665117,0.2630249276524498
FogDr_Google_074,FogDr_Google_074.png,JPEGImages/FogDr_Google_074.png,0.2300378978252411,clear,0.0,0.0,0.0,0.0,failure,88.0,9.787023674637723,9.787023674637723,0.1702223629288225,0.0473415824836095
FogDr_Google_077,FogDr_Google_077.png,JPEGImages/FogDr_Google_077.png,0.2339650243520736,clear,1.0,1.0,1.0,1.0,clear,53.0,1.1818443113772474,3.0003353293413255,0.27428095944230135,0.30859296834745614
FogDr_Google_080,FogDr_Google_080.png,JPEGImages/FogDr_Google_080.png,0.3119255006313324,light,0.0,0.0,0.3333333333333333,0.1111111111111111,failure,131.0,-2.2082034308491814,4.926008968609878,0.20352360003155281,0.18338505968894755
FogDr_Google_140,FogDr_Google_140.png,JPEGImages/FogDr_Google_140.png,0.1442724615335464,clear,0.0,0.0,0.0,0.0,failure,44.0,12.064572704081627,12.064572704081627,0.18373815234683724,0.1376624250618075
FogDr_Google_172,FogDr_Google_172.png,JPEGImages/FogDr_Google_172.png,0.3022763729095459,light,1.0,0.0,1.0,0.6666666666666666,intermediate,106.0,16.93981422781981,16.93981422781981,0.22292538559028682,0.23381581428795215
FogDr_Google_187,FogDr_Google_187.png,JPEGImages/FogDr_Google_187.png,0.3261065483093261,light,0.15,0.1,0.15,0.1333333333333333,failure,96.0,2.970458666666673,6.09856533333334,0.24563183355122112,0.19966338670523323
FogDr_Google_246,FogDr_Google_246.png,JPEGImages/FogDr_Google_246.png,0.3437877297401428,light,0.0,0.5,0.6666666666666666,0.3888888888888888,intermediate,61.0,7.388990293261443,7.388990293261443,0.3388442752943424,0.26148767515225013
FogDr_Google_279,FogDr_Google_279.png,JPEGImages/FogDr_Google_279.png,0.146243542432785,clear,1.0,1.0,1.0,1.0,clear,95.0,46.074357379767825,46.074357379767825,0.19784143387274894,0.23584128154174064
FogDr_Google_294,FogDr_Google_294.png,JPEGImages/FogDr_Google_294.png,0.337281733751297,light,0.0,0.0,0.0,0.0,failure,170.0,33.01661481481483,34.94457407407407,0.16410929184638579,0.14271602307632597
FogDr_Google_365,FogDr_Google_365.png,JPEGImages/FogDr_Google_365.png,0.0541875809431076,clear,0.0,0.0,0.0,0.0,failure,80.0,76.8716916079812,76.8716916079812,0.19699112843693853,0.22819559887224333
FogDr_Google_429,FogDr_Google_429.png,JPEGImages/FogDr_Google_429.png,0.3254349529743194,light,0.0,0.0,0.0,0.0,failure,82.0,7.355784505208334,7.355784505208334,0.27549757551560483,0.31412020669011675
FogDr_Google_519,FogDr_Google_519.png,JPEGImages/FogDr_Google_519.png,0.2667613327503204,light,1.0,1.0,1.0,1.0,clear,65.0,2.360446009389669,2.360446009389669,0.07616025248956797,0.10455542638446765
FogDr_Google_520,FogDr_Google_520.png,JPEGImages/FogDr_Google_520.png,0.3252665102481842,light,1.0,0.0,0.0,0.3333333333333333,intermediate,111.0,5.085236573902947,5.812336338136674,0.16504313514760127,0.1819648989251783
FogDr_Google_694,FogDr_Google_694.png,JPEGImages/FogDr_Google_694.png,0.1898364126682281,clear,0.5,0.5,0.5,0.5,intermediate,51.0,0.8460338419405247,9.593216940532074,0.26220096045004165,0.32177137202390266
FogDr_Google_713,FogDr_Google_713.png,JPEGImages/FogDr_Google_713.png,0.3463277816772461,light,0.0,0.0,0.0,0.0,failure,129.0,-62.43498517053881,62.43498517053881,0.18446515680240533,0.1287908254097976
FogDr_Google_724,FogDr_Google_724.png,JPEGImages/FogDr_Google_724.png,0.3068574965000152,light,1.0,1.0,1.0,1.0,clear,159.0,-11.313055555555536,11.313055555555536,0.22668787565667348,0.16078766543662745
FogDr_Google_744,FogDr_Google_744.png,JPEGImages/FogDr_Google_744.png,0.2202332913875579,clear,0.0,0.0,0.0,0.0,failure,71.0,8.168283333333335,8.168283333333335,0.1883092332093597,0.16927982237459147
FogDr_Google_798,FogDr_Google_798.png,JPEGImages/FogDr_Google_798.png,0.3421819508075714,light,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8095238095238094,clear,112.0,10.838549002347406,10.838549002347406,0.21091112537429732,0.22570271001704376
GRCN_Google_713,GRCN_Google_713.png,JPEGImages/GRCN_Google_713.png,0.2544280886650085,clear,0.0,0.0,0.0,0.0,failure,138.0,4.618607289227171,4.618607289227171,0.1896287121397388,0.13882081710459915
