stem,filename,relpath,severity,bin,rtdetr_l,yolo_nano,yolov8s,recall_mean,group
HazeDr_Bing_418,HazeDr_Bing_418.png,JPEGImages/HazeDr_Bing_418.png,0.1828039437532425,clear,0.0,0.0,0.0,0.0,failure
HazeDr_Google_212,HazeDr_Google_212.png,JPEGImages/HazeDr_Google_212.png,0.2592392563819885,clear,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure
HazeDr_Google_213,HazeDr_Google_213.png,JPEGImages/HazeDr_Google_213.png,0.2035639435052871,clear,0.0,0.0,0.0,0.0,failure
HazeDr_Google_630,HazeDr_Google_630.png,JPEGImages/HazeDr_Google_630.png,0.1997561454772949,clear,0.0,0.0,0.0,0.0,failure
HazeDr_Google_640,HazeDr_Google_640.png,JPEGImages/HazeDr_Google_640.png,0.1674057096242904,clear,0.0,0.0,0.0,0.0,failure
HazeDr_Google_667,HazeDr_Google_667.png,JPEGImages/HazeDr_Google_667.png,0.3346023559570312,light,0.0,0.0,1.0,0.3333333333333333,intermediate
HazeDr_Google_809,HazeDr_Google_809.png,JPEGImages/HazeDr_Google_809.png,0.3429153263568878,light,0.5,0.5,0.1666666666666666,0.38888888888888884,intermediate
HazeDr_Google_845,HazeDr_Google_845.png,JPEGImages/HazeDr_Google_845.png,0.3490782380104065,light,0.0,0.8,0.8,0.5333333333333333,intermediate
HazyDr_Bing_089,HazyDr_Bing_089.png,JPEGImages/HazyDr_Bing_089.png,0.2430982291698455,clear,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.38095238095238093,intermediate
HazyDr_Bing_194,HazyDr_Bing_194.png,JPEGImages/HazyDr_Bing_194.png,0.315177708864212,light,0.0,0.0,0.0,0.0,failure
HazyDr_Bing_228,HazyDr_Bing_228.png,JPEGImages/HazyDr_Bing_228.png,0.2923779189586639,light,0.5,0.4375,0.5,0.4791666666666667,intermediate
HazyDr_Bing_296,HazyDr_Bing_296.png,JPEGImages/HazyDr_Bing_296.png,0.3217764794826507,light,0.5,0.25,0.5,0.4166666666666667,intermediate
HazyDr_Bing_800,HazyDr_Bing_800.png,JPEGImages/HazyDr_Bing_800.png,0.2859077751636505,light,0.0,0.0,0.0,0.0,failure
HazyDr_Google_165,HazyDr_Google_165.png,JPEGImages/HazyDr_Google_165.png,0.3344206511974334,light,0.0,1.0,0.0,0.3333333333333333,intermediate
HazyDr_Google_185,HazyDr_Google_185.png,JPEGImages/HazyDr_Google_185.png,0.2892000675201416,light,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure
HazyDr_Google_622,HazyDr_Google_622.png,JPEGImages/HazyDr_Google_622.png,0.2629075944423675,light,0.0,0.0,0.0,0.0,failure
HazyDr_Google_798,HazyDr_Google_798.png,JPEGImages/HazyDr_Google_798.png,0.346516877412796,light,0.0,0.1666666666666666,0.6666666666666666,0.27777777777777773,failure
IRQ_Bing_005,IRQ_Bing_005.png,JPEGImages/IRQ_Bing_005.png,0.201396107673645,clear,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.7619047619047619,clear
IRQ_Bing_017,IRQ_Bing_017.png,JPEGImages/IRQ_Bing_017.png,0.2256149053573608,clear,0.8,0.3,0.0,0.3666666666666667,intermediate
IRQ_Bing_018,IRQ_Bing_018.png,JPEGImages/IRQ_Bing_018.png,0.2332534044981002,clear,0.0,0.0,0.2222222222222222,0.07407407407407407,failure
IRQ_Bing_113,IRQ_Bing_113.png,JPEGImages/IRQ_Bing_113.png,0.1568082273006439,clear,0.0,0.0,0.0,0.0,failure
IRQ_Bing_250,IRQ_Bing_250.png,JPEGImages/IRQ_Bing_250.png,0.3499703705310821,light,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1851851851851852,failure
IRQ_Bing_257,IRQ_Bing_257.png,JPEGImages/IRQ_Bing_257.png,0.2681461572647095,light,0.0,0.0,0.1428571428571428,0.047619047619047596,failure
IRQ_Bing_29,IRQ_Bing_29.png,JPEGImages/IRQ_Bing_29.png,0.3196034729480743,light,0.0,0.0,0.0,0.0,failure
IRQ_Bing_399,IRQ_Bing_399.png,JPEGImages/IRQ_Bing_399.png,0.1545537710189819,clear,0.0,0.3333333333333333,0.0,0.1111111111111111,failure
IRQ_Bing_674,IRQ_Bing_674.png,JPEGImages/IRQ_Bing_674.png,0.2779366075992584,light,0.3333333333333333,0.2666666666666666,0.5333333333333333,0.37777777777777777,intermediate
IRQ_Google_010,IRQ_Google_010.png,JPEGImages/IRQ_Google_010.png,0.2878699600696563,light,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.619047619047619,intermediate
IRQ_Google_030,IRQ_Google_030.png,JPEGImages/IRQ_Google_030.png,0.337047278881073,light,0.2,0.4,0.8,0.46666666666666673,intermediate
IRQ_Google_148,IRQ_Google_148.png,JPEGImages/IRQ_Google_148.png,0.136187344789505,clear,0.0,0.0,0.0,0.0,failure
IRQ_Google_464,IRQ_Google_464.png,JPEGImages/IRQ_Google_464.png,0.2777045369148254,light,0.25,0.25,0.5,0.3333333333333333,intermediate
IRQ_Google_494,IRQ_Google_494.png,JPEGImages/IRQ_Google_494.png,0.3486529886722564,light,0.2,0.2,0.2,0.20000000000000004,failure
JL_Bing_225,JL_Bing_225.png,JPEGImages/JL_Bing_225.png,0.2126912027597427,clear,0.25,0.5,0.5,0.4166666666666667,intermediate
JL_Bing_674,JL_Bing_674.png,JPEGImages/JL_Bing_674.png,0.3496717512607574,light,0.0,0.0,0.3333333333333333,0.1111111111111111,failure
JL_Bing_804,JL_Bing_804.png,JPEGImages/JL_Bing_804.png,0.3417378962039947,light,0.0,0.5,0.5,0.3333333333333333,intermediate
JL_Google_137,JL_Google_137.png,JPEGImages/JL_Google_137.png,0.3388594090938568,light,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,clear
JL_Google_152,JL_Google_152.png,JPEGImages/JL_Google_152.png,0.2842863500118255,light,0.5777777777777777,0.0888888888888888,0.3555555555555555,0.34074074074074073,intermediate
JL_Google_227,JL_Google_227.png,JPEGImages/JL_Google_227.png,0.3080480396747589,light,1.0,1.0,1.0,1.0,clear
JL_Google_24,JL_Google_24.png,JPEGImages/JL_Google_24.png,0.2939985692501068,light,0.0,0.0,0.5,0.16666666666666666,failure
JL_Google_354,JL_Google_354.png,JPEGImages/JL_Google_354.png,0.2568877637386322,clear,0.0,0.0,0.0,0.0,failure
JL_Google_641,JL_Google_641.png,JPEGImages/JL_Google_641.png,0.3268578052520752,light,0.0,0.0,0.0,0.0,failure
JL_Google_752,JL_Google_752.png,JPEGImages/JL_Google_752.png,0.2515261769294739,clear,0.0,0.0,0.0,0.0,failure
JL_Google_753,JL_Google_753.png,JPEGImages/JL_Google_753.png,0.2073561996221542,clear,0.0,0.0,0.0,0.0,failure
KRO_Google_079,KRO_Google_079.png,JPEGImages/KRO_Google_079.png,0.3253034651279449,light,1.0,1.0,0.5,0.8333333333333334,clear
KRO_Google_344,KRO_Google_344.png,JPEGImages/KRO_Google_344.png,0.2477913200855255,clear,0.4,0.4,0.4,0.4000000000000001,intermediate
LSJ_Baidu_351,LSJ_Baidu_351.png,JPEGImages/LSJ_Baidu_351.png,0.2912001311779022,light,1.0,1.0,1.0,1.0,clear
LSJ_Baidu_670,LSJ_Baidu_670.png,JPEGImages/LSJ_Baidu_670.png,0.1658112108707428,clear,0.0,0.0,0.0,0.0,failure
LSJ_Baidu_810,LSJ_Baidu_810.png,JPEGImages/LSJ_Baidu_810.png,0.3157433867454529,light,0.0,0.0,0.0,0.0,failure
LSJ_Baidu_905,LSJ_Baidu_905.png,JPEGImages/LSJ_Baidu_905.png,0.2585167586803436,clear,0.0,0.0,0.25,0.08333333333333333,failure
LSJ_Baidu_954,LSJ_Baidu_954.png,JPEGImages/LSJ_Baidu_954.png,0.2407703995704651,clear,0.0,0.0,0.5,0.16666666666666666,failure
LSJ_Bing_226,LSJ_Bing_226.png,JPEGImages/LSJ_Bing_226.png,0.228605255484581,clear,0.6071428571428571,0.3214285714285714,0.4642857142857143,0.46428571428571425,intermediate
LSJ_Bing_453,LSJ_Bing_453.png,JPEGImages/LSJ_Bing_453.png,0.3090185821056366,light,0.2580645161290322,0.064516129032258,0.2258064516129032,0.18279569892473113,failure
LSJ_Bing_523,LSJ_Bing_523.png,JPEGImages/LSJ_Bing_523.png,0.3458655476570129,light,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555555,intermediate
LZ_Bing_019,LZ_Bing_019.png,JPEGImages/LZ_Bing_019.png,0.0764005780220031,clear,0.6153846153846154,0.3846153846153846,0.7692307692307693,0.5897435897435898,intermediate
LZ_Bing_871,LZ_Bing_871.png,JPEGImages/LZ_Bing_871.png,0.3426220118999481,light,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.42424242424242414,intermediate
LZ_Google_411,LZ_Google_411.png,JPEGImages/LZ_Google_411.png,0.2769259810447693,light,0.1538461538461538,0.4615384615384615,0.4615384615384615,0.358974358974359,intermediate
LZ_Google_416,LZ_Google_416.png,JPEGImages/LZ_Google_416.png,0.324755847454071,light,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.7435897435897436,clear
MLS_Bing_019,MLS_Bing_019.png,JPEGImages/MLS_Bing_019.png,0.3432880640029907,light,0.5,0.0,0.5,0.3333333333333333,intermediate
MLS_Bing_108,MLS_Bing_108.png,JPEGImages/MLS_Bing_108.png,0.323984295129776,light,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,intermediate
MLS_Bing_123,MLS_Bing_123.png,JPEGImages/MLS_Bing_123.png,0.3301560282707214,light,0.6666666666666666,0.5,0.5,0.5555555555555555,intermediate
MLS_Bing_343,MLS_Bing_343.png,JPEGImages/MLS_Bing_343.png,0.3361165821552276,light,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.6190476190476191,intermediate
MLS_Bing_388,MLS_Bing_388.png,JPEGImages/MLS_Bing_388.png,0.1885927766561508,clear,0.0,0.0,1.0,0.3333333333333333,intermediate
MLS_Bing_552,MLS_Bing_552.png,JPEGImages/MLS_Bing_552.png,0.3125630915164947,light,0.0,0.0,0.0,0.0,failure
MLS_Bing_667,MLS_Bing_667.png,JPEGImages/MLS_Bing_667.png,0.2346229702234268,clear,1.0,0.5,0.5,0.6666666666666666,intermediate
MLS_Bing_688,MLS_Bing_688.png,JPEGImages/MLS_Bing_688.png,0.3132485449314117,light,0.0,0.0,0.125,0.041666666666666664,failure
MLS_Bing_737,MLS_Bing_737.png,JPEGImages/MLS_Bing_737.png,0.1289716809988021,clear,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5555555555555555,intermediate
MLS_Bing_747,MLS_Bing_747.png,JPEGImages/MLS_Bing_747.png,0.3250032961368561,light,0.0,0.0,0.0,0.0,failure
MLS_Google_060,MLS_Google_060.png,JPEGImages/MLS_Google_060.png,0.3436895310878753,light,0.0,0.0,0.0,0.0,failure
MLS_Google_308,MLS_Google_308.png,JPEGImages/MLS_Google_308.png,0.2540596127510071,clear,0.0,0.0,0.0,0.0,failure
MLS_Google_516,MLS_Google_516.png,JPEGImages/MLS_Google_516.png,0.1850492656230926,clear,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,intermediate
MLS_Google_633,MLS_Google_633.png,JPEGImages/MLS_Google_633.png,0.275715708732605,light,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6666666666666666,intermediate
MLS_Google_637,MLS_Google_637.png,JPEGImages/MLS_Google_637.png,0.3245609104633331,light,0.0,0.0,0.0,0.0,failure
MSK_Bing_100,MSK_Bing_100.png,JPEGImages/MSK_Bing_100.png,0.244555115699768,clear,0.0,0.4285714285714285,0.7142857142857143,0.38095238095238093,intermediate
MSK_Bing_104,MSK_Bing_104.png,JPEGImages/MSK_Bing_104.png,0.2826387286186218,light,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,failure
MSK_Bing_120,MSK_Bing_120.png,JPEGImages/MSK_Bing_120.png,0.2700564265251159,light,0.1176470588235294,0.1764705882352941,0.2352941176470588,0.17647058823529407,failure
MSK_Bing_160,MSK_Bing_160.png,JPEGImages/MSK_Bing_160.png,0.1875087320804596,clear,0.0,0.0,0.0,0.0,failure
MSK_Bing_227,MSK_Bing_227.png,JPEGImages/MSK_Bing_227.png,0.2617798447608948,light,0.0,0.0,0.0,0.0,failure
MSK_Bing_255,MSK_Bing_255.png,JPEGImages/MSK_Bing_255.png,0.2492642551660537,clear,0.0,0.0,0.0,0.0,failure
MSK_Bing_314,MSK_Bing_314.png,JPEGImages/MSK_Bing_314.png,0.2102842628955841,clear,0.0,0.125,0.625,0.25,failure
MSK_Bing_321,MSK_Bing_321.png,JPEGImages/MSK_Bing_321.png,0.2126654982566833,clear,0.0,0.0,1.0,0.3333333333333333,intermediate
MSK_Bing_556,MSK_Bing_556.png,JPEGImages/MSK_Bing_556.png,0.3056232333183288,light,0.25,0.375,0.375,0.3333333333333333,intermediate
NW_Bing_142,NW_Bing_142.png,JPEGImages/NW_Bing_142.png,0.3409301936626434,light,1.0,0.3333333333333333,1.0,0.7777777777777777,clear
NW_Bing_407,NW_Bing_407.png,JPEGImages/NW_Bing_407.png,0.2806073129177093,light,0.0,0.0,1.0,0.3333333333333333,intermediate
NW_Google_110,NW_Google_110.png,JPEGImages/NW_Google_110.png,0.3095895051956177,light,1.0,0.5,0.5,0.6666666666666666,intermediate
NW_Google_198,NW_Google_198.png,JPEGImages/NW_Google_198.png,0.28627410531044,light,1.0,0.0,0.5,0.5,intermediate
NY_Baidu_138,NY_Baidu_138.png,JPEGImages/NY_Baidu_138.png,0.2652290463447571,light,0.0,0.1666666666666666,0.5,0.2222222222222222,failure
NY_Bing_29,NY_Bing_29.png,JPEGImages/NY_Bing_29.png,0.3332102000713348,light,1.0,0.5,1.0,0.8333333333333334,clear
NY_Bing_407,NY_Bing_407.png,JPEGImages/NY_Bing_407.png,0.2235492318868637,clear,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,intermediate
NZL_Bing_053,NZL_Bing_053.png,JPEGImages/NZL_Bing_053.png,0.292625367641449,light,0.5,0.5,0.25,0.4166666666666667,intermediate
NZL_Bing_230,NZL_Bing_230.png,JPEGImages/NZL_Bing_230.png,0.2882347404956817,light,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2962962962962963,failure
NZL_Google_003,NZL_Google_003.png,JPEGImages/NZL_Google_003.png,0.334458440542221,light,0.5,0.5,0.5,0.5,intermediate
NZL_Google_609,NZL_Google_609.png,JPEGImages/NZL_Google_609.png,0.3228663504123688,light,0.0,1.0,0.0,0.3333333333333333,intermediate
OLD_Google_192,OLD_Google_192.png,JPEGImages/OLD_Google_192.png,0.3064269125461578,light,0.25,0.25,0.25,0.25,failure
OLD_Google_344,OLD_Google_344.png,JPEGImages/OLD_Google_344.png,0.3370898365974426,light,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,intermediate
PL_Bing_046,PL_Bing_046.png,JPEGImages/PL_Bing_046.png,0.2211195230484008,clear,1.0,0.5384615384615384,0.5384615384615384,0.6923076923076922,intermediate
PL_Google_512,PL_Google_512.png,JPEGImages/PL_Google_512.png,0.301189512014389,light,1.0,1.0,1.0,1.0,clear
PL_Google_635,PL_Google_635.png,JPEGImages/PL_Google_635.png,0.2437192499637603,clear,1.0,1.0,1.0,1.0,clear
PL_Google_849,PL_Google_849.png,JPEGImages/PL_Google_849.png,0.2629582285881042,light,1.0,1.0,1.0,1.0,clear
QC_Bing_236,QC_Bing_236.png,JPEGImages/QC_Bing_236.png,0.2986299097537994,light,1.0,1.0,1.0,1.0,clear
QC_Bing_266,QC_Bing_266.png,JPEGImages/QC_Bing_266.png,0.2482678890228271,clear,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,failure
QC_Bing_857,QC_Bing_857.png,JPEGImages/QC_Bing_857.png,0.1101377829909324,clear,0.0,0.0,0.0,0.0,failure
QC_Google_324,QC_Google_324.png,JPEGImages/QC_Google_324.png,0.2671025395393371,light,0.0,0.5833333333333334,0.75,0.4444444444444445,intermediate
QD_Baidu_146,QD_Baidu_146.png,JPEGImages/QD_Baidu_146.png,0.2447995841503143,clear,0.5,0.0,0.5,0.3333333333333333,intermediate
QD_Bing_075,QD_Bing_075.png,JPEGImages/QD_Bing_075.png,0.3166457414627075,light,1.0,1.0,1.0,1.0,clear
QD_Bing_179,QD_Bing_179.png,JPEGImages/QD_Bing_179.png,0.3476806581020355,light,0.0263157894736842,0.0,0.0,0.0087719298245614,failure
QD_Bing_439,QD_Bing_439.png,JPEGImages/QD_Bing_439.png,0.1664623171091079,clear,0.1111111111111111,0.0,0.4444444444444444,0.1851851851851852,failure
QD_Bing_533,QD_Bing_533.png,JPEGImages/QD_Bing_533.png,0.2175390124320984,clear,0.0,1.0,1.0,0.6666666666666666,intermediate
QD_Bing_851,QD_Bing_851.png,JPEGImages/QD_Bing_851.png,0.3366227149963379,light,0.0,0.0,1.0,0.3333333333333333,intermediate
QD_Bing_873,QD_Bing_873.png,JPEGImages/QD_Bing_873.png,0.331752747297287,light,0.0,0.4545454545454545,0.3636363636363636,0.2727272727272727,failure
QD_Google_080,QD_Google_080.png,JPEGImages/QD_Google_080.png,0.3475447595119476,light,0.0909090909090909,0.3636363636363636,0.6363636363636364,0.3636363636363636,intermediate
SFC_Bing_448,SFC_Bing_448.png,JPEGImages/SFC_Bing_448.png,0.3366338908672333,light,0.0,0.0,1.0,0.3333333333333333,intermediate
SFC_Google_069,SFC_Google_069.png,JPEGImages/SFC_Google_069.png,0.2564297616481781,clear,1.0,0.875,0.875,0.9166666666666666,clear
SFC_Google_20,SFC_Google_20.png,JPEGImages/SFC_Google_20.png,0.1662422716617584,clear,0.9,0.5,0.6333333333333333,0.6777777777777777,intermediate
SGP_Bing_027,SGP_Bing_027.png,JPEGImages/SGP_Bing_027.png,0.2551586329936981,clear,0.4,0.6,0.8,0.6,intermediate
SGP_Bing_078,SGP_Bing_078.png,JPEGImages/SGP_Bing_078.png,0.2726947069168091,light,1.0,1.0,1.0,1.0,clear
SGP_Bing_082,SGP_Bing_082.png,JPEGImages/SGP_Bing_082.png,0.3141173124313354,light,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1851851851851852,failure
SGP_Bing_083,SGP_Bing_083.png,JPEGImages/SGP_Bing_083.png,0.3262178599834442,light,0.918918918918919,0.6216216216216216,0.6486486486486487,0.7297297297297298,clear
SGP_Bing_092,SGP_Bing_092.png,JPEGImages/SGP_Bing_092.png,0.3061459958553314,light,0.3,0.4,0.5,0.39999999999999997,intermediate
SGP_Bing_103,SGP_Bing_103.png,JPEGImages/SGP_Bing_103.png,0.2561660408973694,clear,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.4444444444444445,intermediate
SGP_Bing_109,SGP_Bing_109.png,JPEGImages/SGP_Bing_109.png,0.1685867309570312,clear,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,intermediate
SGP_Bing_148,SGP_Bing_148.png,JPEGImages/SGP_Bing_148.png,0.3084860742092132,light,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.5555555555555555,intermediate
SGP_Bing_167,SGP_Bing_167.png,JPEGImages/SGP_Bing_167.png,0.2023280709981918,clear,0.0,0.0,0.0,0.0,failure
SGP_Bing_179,SGP_Bing_179.png,JPEGImages/SGP_Bing_179.png,0.1757668256759643,clear,0.0,0.0,0.0,0.0,failure
SGP_Bing_209,SGP_Bing_209.png,JPEGImages/SGP_Bing_209.png,0.1424098461866378,clear,0.0,0.0,0.0,0.0,failure
SGP_Bing_309,SGP_Bing_309.png,JPEGImages/SGP_Bing_309.png,0.2075744718313217,clear,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.23809523809523805,failure
SGP_Bing_414,SGP_Bing_414.png,JPEGImages/SGP_Bing_414.png,0.2857267260551452,light,0.0,0.0,0.0,0.0,failure
SGP_Bing_445,SGP_Bing_445.png,JPEGImages/SGP_Bing_445.png,0.3294440805912018,light,0.2,0.2,0.2,0.20000000000000004,failure
SGP_Bing_623,SGP_Bing_623.png,JPEGImages/SGP_Bing_623.png,0.2127982676029205,clear,0.8095238095238095,0.2857142857142857,0.4047619047619047,0.5,intermediate
SGP_Bing_628,SGP_Bing_628.png,JPEGImages/SGP_Bing_628.png,0.267124205827713,light,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.7777777777777778,clear
SGP_Google_092,SGP_Google_092.png,JPEGImages/SGP_Google_092.png,0.202108085155487,clear,0.5,0.5,0.5,0.5,intermediate
SGP_Google_419,SGP_Google_419.png,JPEGImages/SGP_Google_419.png,0.3090679049491882,light,1.0,1.0,1.0,1.0,clear
SGP_Google_441,SGP_Google_441.png,JPEGImages/SGP_Google_441.png,0.3437908291816711,light,0.0,0.1111111111111111,0.3333333333333333,0.14814814814814814,failure
SH_Baidu_146,SH_Baidu_146.png,JPEGImages/SH_Baidu_146.png,0.2471149861812591,clear,0.0,0.0,0.6666666666666666,0.2222222222222222,failure
SH_Bing_139,SH_Bing_139.png,JPEGImages/SH_Bing_139.png,0.269913375377655,light,0.0,0.25,0.25,0.16666666666666666,failure
SH_Bing_44,SH_Bing_44.png,JPEGImages/SH_Bing_44.png,0.3325401246547699,light,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,intermediate
SH_Google_353,SH_Google_353.png,JPEGImages/SH_Google_353.png,0.2672043144702911,light,0.0,0.0,0.4285714285714285,0.14285714285714282,failure
SH_Google_470,SH_Google_470.png,JPEGImages/SH_Google_470.png,0.3363225758075714,light,0.25,0.625,1.0,0.625,intermediate
SH_Google_53,SH_Google_53.png,JPEGImages/SH_Google_53.png,0.2690807282924652,light,0.5,0.125,0.75,0.4583333333333333,intermediate
SJZ_Baidu_1074,SJZ_Baidu_1074.png,JPEGImages/SJZ_Baidu_1074.png,0.3147719502449035,light,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.19047619047619044,failure
SJZ_Baidu_1114,SJZ_Baidu_1114.png,JPEGImages/SJZ_Baidu_1114.png,0.3387152552604675,light,0.0,0.0,0.0,0.0,failure
SJZ_Baidu_1195,SJZ_Baidu_1195.png,JPEGImages/SJZ_Baidu_1195.png,0.2933943569660187,light,0.2,0.1,0.2,0.16666666666666666,failure
SJZ_Baidu_787,SJZ_Baidu_787.png,JPEGImages/SJZ_Baidu_787.png,0.2369585931301117,clear,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2962962962962963,failure
SJZ_Baidu_891,SJZ_Baidu_891.png,JPEGImages/SJZ_Baidu_891.png,0.2305921167135238,clear,0.75,0.625,0.6666666666666666,0.6805555555555555,intermediate
SJZ_Baidu_910,SJZ_Baidu_910.png,JPEGImages/SJZ_Baidu_910.png,0.3156212866306305,light,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1212121212121212,failure
SJZ_Baidu_924,SJZ_Baidu_924.png,JPEGImages/SJZ_Baidu_924.png,0.2357811480760574,clear,0.75,0.5,0.875,0.7083333333333334,clear
SJZ_Baidu_994,SJZ_Baidu_994.png,JPEGImages/SJZ_Baidu_994.png,0.2122582495212555,clear,0.0,0.0,1.0,0.3333333333333333,intermediate
SJZ_Bing_196,SJZ_Bing_196.png,JPEGImages/SJZ_Bing_196.png,0.3177118599414825,light,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.48148148148148145,intermediate
SJZ_Bing_377,SJZ_Bing_377.png,JPEGImages/SJZ_Bing_377.png,0.3265436589717865,light,0.0,0.0,0.0,0.0,failure
SJZ_Bing_570,SJZ_Bing_570.png,JPEGImages/SJZ_Bing_570.png,0.2822760939598083,light,0.1627906976744186,0.2209302325581395,0.1976744186046511,0.19379844961240308,failure
SJZ_Bing_666,SJZ_Bing_666.png,JPEGImages/SJZ_Bing_666.png,0.2858535349369049,light,0.0,1.0,1.0,0.6666666666666666,intermediate
SJZ_Bing_673,SJZ_Bing_673.png,JPEGImages/SJZ_Bing_673.png,0.2221800535917282,clear,0.0952380952380952,0.1904761904761904,0.3809523809523809,0.22222222222222218,failure
SJZ_Bing_752,SJZ_Bing_752.png,JPEGImages/SJZ_Bing_752.png,0.3302955627441406,light,0.1666666666666666,0.5,0.5,0.38888888888888884,intermediate
SJZ_Bing_812,SJZ_Bing_812.png,JPEGImages/SJZ_Bing_812.png,0.2689478099346161,light,0.2,0.2,0.4,0.26666666666666666,failure
SY_Baidu_415,SY_Baidu_415.png,JPEGImages/SY_Baidu_415.png,0.3075689077377319,light,0.0,0.0,0.5,0.16666666666666666,failure
SY_Bing_135,SY_Bing_135.png,JPEGImages/SY_Bing_135.png,0.2770508527755737,light,0.5,0.1875,0.3125,0.3333333333333333,intermediate
SY_Bing_541,SY_Bing_541.png,JPEGImages/SY_Bing_541.png,0.2545182704925537,clear,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.42857142857142855,intermediate
SY_Bing_582,SY_Bing_582.png,JPEGImages/SY_Bing_582.png,0.2393362522125244,clear,0.0,0.0,0.0,0.0,failure
SY_Google_299,SY_Google_299.png,JPEGImages/SY_Google_299.png,0.1831810772418975,clear,0.3333333333333333,0.1666666666666666,0.0,0.16666666666666663,failure
SY_Google_363,SY_Google_363.png,JPEGImages/SY_Google_363.png,0.1960051357746124,clear,0.0,0.4545454545454545,0.5454545454545454,0.3333333333333333,intermediate
TJ_Baidu_1032,TJ_Baidu_1032.png,JPEGImages/TJ_Baidu_1032.png,0.2981951534748077,light,0.2,0.0,0.1,0.10000000000000002,failure
TJ_Baidu_175,TJ_Baidu_175.png,JPEGImages/TJ_Baidu_175.png,0.1675999760627746,clear,0.0,0.1428571428571428,0.2857142857142857,0.14285714285714282,failure
TJ_Baidu_225,TJ_Baidu_225.png,JPEGImages/TJ_Baidu_225.png,0.1907325088977813,clear,0.0,0.0,0.0,0.0,failure
TJ_Baidu_525,TJ_Baidu_525.png,JPEGImages/TJ_Baidu_525.png,0.3080605864524841,light,0.0,0.0,1.0,0.3333333333333333,intermediate
TJ_Baidu_559,TJ_Baidu_559.png,JPEGImages/TJ_Baidu_559.png,0.3197519779205322,light,0.5,1.0,1.0,0.8333333333333334,clear
TJ_Baidu_811,TJ_Baidu_811.png,JPEGImages/TJ_Baidu_811.png,0.2585380673408508,clear,0.0,0.0,0.2,0.06666666666666667,failure
TJ_Baidu_813,TJ_Baidu_813.png,JPEGImages/TJ_Baidu_813.png,0.3481613099575043,light,0.4285714285714285,0.3809523809523809,0.4761904761904761,0.42857142857142844,intermediate
TJ_Baidu_900,TJ_Baidu_900.png,JPEGImages/TJ_Baidu_900.png,0.1484411656856537,clear,0.8181818181818182,0.4545454545454545,0.5454545454545454,0.6060606060606061,intermediate
TJ_Bing_563,TJ_Bing_563.png,JPEGImages/TJ_Bing_563.png,0.1948950290679931,clear,0.6666666666666666,0.5,0.6666666666666666,0.611111111111111,intermediate
TJ_Google_390,TJ_Google_390.png,JPEGImages/TJ_Google_390.png,0.2490861862897873,clear,0.0,0.25,0.0,0.08333333333333333,failure
TJ_Google_505,TJ_Google_505.png,JPEGImages/TJ_Google_505.png,0.2733355462551117,light,0.9,0.8,0.9,0.8666666666666667,clear
TJ_Google_707,TJ_Google_707.png,JPEGImages/TJ_Google_707.png,0.3257964849472046,light,0.0,0.0,0.2857142857142857,0.09523809523809523,failure
TKO_Bing_657,TKO_Bing_657.png,JPEGImages/TKO_Bing_657.png,0.0996322110295295,clear,0.5,0.0,0.0,0.16666666666666666,failure
TS_Baidu_195,TS_Baidu_195.png,JPEGImages/TS_Baidu_195.png,0.2473467737436294,clear,0.0,1.0,1.0,0.6666666666666666,intermediate
TS_Bing_262,TS_Bing_262.png,JPEGImages/TS_Bing_262.png,0.2937184870243072,light,0.25,0.25,0.25,0.25,failure
